PWNETWPG,PAGEMIEG,PATTCRU,PATTSITC,PATTSKP,PEDUCMIE,PEFATINC,PFMTYPG,PFTENUR,PLFFPTME,PNBEARG,PPVRES,PWAPRVAL,PWASTDEP,PWATFS,PWDPRMOR,PWDSLOAN,PWDSTCRD,PWDSTLOC,DTI,Liquidity,Behavior Score,FSI
1656950.0,5,4,3,2,3,141850,4,2,9,2,46,330000,15000,20000,165000,950,600,0,1.174127599577018,0.24673951357067325,0,0.80317236517448
1317500.0,5,3,2,2,4,80800,4,1,2,1,35,450000,43000,80000,0,0,30000,39000,0.8539603960396039,1.5222772277227723,0,1.1212871287128714
2648900.0,5,4,3,2,4,212775,4,1,1,3,24,875000,1900,15000,0,0,0,0,0.0,0.07942662436846434,0,0.03177064974738574
592000.0,5,4,2,2,9,59000,1,2,1,1,11,290000,1000,2000,210000,0,0,0,3.559322033898305,0.05084745762711865,0,2.1559322033898303
3412000.0,5,4,3,2,4,160975,2,1,1,2,35,725000,9500,62500,0,0,5000,0,0.031060723714862556,0.4472744214940208,0,0.19754620282652585
1353350.0,4,3,2,2,2,155625,3,2,1,3,35,725000,1900,1200,230000,0,19000,4750,1.6305220883534137,0.01991967871485944,0,0.986281124497992
937000.0,3,4,2,2,4,111275,3,2,1,2,35,1600000,5250,3000,1000000,0,10500,19000,9.251853516063806,0.07414064255223546,0,5.580768366659178
1159025.0,4,3,3,2,4,19375,1,2,1,0,24,155000,525,0,95000,0,23000,46000,8.464516129032258,0.027096774193548386,0,5.089548387096775
2375600.0,6,4,3,2,4,185825,2,1,1,1,35,460000,12000,12000,0,0,0,4400,0.023678191847168035,0.12915377371182565,0,0.06586842459303108
992000.0,6,4,2,2,1,80200,2,1,3,1,13,360000,30000,35000,0,0,0,0,0.0,0.8104738154613467,0,0.32418952618453867
114500.0,3,3,2,2,1,84925,2,3,1,2,35,0,7250,12000,0,0,6000,23000,0.34147777450691785,0.22667059169855755,0,0.29555490138357376
2604000.0,2,4,3,2,4,130025,9,2,1,2,48,550000,36000,220000,550000,0,0,0,4.229955777735051,1.9688521438184965,0,3.325514324168429
70600.0,2,2,2,2,3,45600,1,2,2,1,11,170000,-500,0,95000,0,12000,0,2.3464912280701755,-0.010964912280701754,0,1.4035087719298247
1579450.0,6,4,1,2,2,75300,2,2,3,1,24,310000,0,0,230000,0,0,0,3.054448871181939,0.0,0,1.8326693227091633
2297000.0,6,4,3,2,4,105400,2,1,3,0,47,480000,13500,280000,0,0,0,0,0.0,2.784629981024668,0,1.1138519924098673
1369600.0,5,3,3,2,3,182050,4,2,1,3,10,300000,21000,0,67500,0,2900,45000,0.6338917879703378,0.11535292502059874,0,0.42647624279044216
126005.0,2,4,2,2,3,98850,3,3,1,1,46,0,10000,9500,0,0,0,0,0.0,0.19726858877086495,0,0.07890743550834599
3467000.0,7,4,2,2,4,104350,2,1,3,0,59,950000,1300000,175000,0,0,0,0,0.0,14.13512218495448,0,5.654048873981792
1594250.0,5,4,3,2,4,63150,2,2,3,0,24,310000,32000,82500,7250,0,0,0,0.11480601741884403,1.8131433095803642,0,0.7941409342834521
157000.0,2,6,3,2,3,63325,1,2,2,1,10,270000,0,0,140000,0,0,0,2.2108172127911567,0.0,0,1.326490327674694
1636500.0,4,4,3,2,3,163950,3,2,1,3,24,310000,3000,44000,155000,0,0,0,0.945410186032327,0.2866727660872217,0,0.6819152180542849
2550.0,7,6,3,2,9,24000,1,3,3,0,10,0,1550,0,0,0,0,0,0.0,0.06458333333333334,0,0.025833333333333337
931000.0,5,4,3,2,3,58900,1,1,1,1,35,400000,19000,50000,0,0,0,0,0.0,1.1714770797962648,0,0.4685908319185059
2834000.0,6,4,3,2,4,115100,1,1,2,1,35,550000,195000,11500,0,0,2500,0,0.021720243266724587,1.7940920938314509,0,0.7306689834926151
3720000.0,4,4,3,2,4,268925,2,1,1,2,12,825000,125000,195000,0,0,0,0,0.0,1.1899228409407827,0,0.4759691363763131
-11800.0,5,2,3,2,1,32700,4,3,1,1,35,0,450,0,0,0,12000,0,0.3669724770642202,0.013761467889908258,0,0.22568807339449543
116875.0,3,2,3,1,3,50475,1,2,1,1,24,120000,0,0,50000,0,725,0,1.004952947003467,0.0,1,0.6029717682020802
154755.0,2,3,3,2,4,91225,2,2,1,2,12,310000,15500,0,170000,20000,17000,0,2.2691148259797203,0.16990956426418197,0,1.4294327212935047
2320505.0,5,4,3,2,4,116450,1,1,1,1,24,390000,90000,120000,0,0,0,0,0.0,1.8033490768570202,0,0.7213396307428082
750500.0,3,3,3,2,3,75925,4,1,2,3,59,600000,57500,0,0,0,0,0,0.0,0.7573263088574251,0,0.30293052354297006
305400.0,5,4,3,2,3,56275,1,3,1,1,24,0,15500,55000,0,0,0,0,0.0,1.2527765437583296,0,0.5011106175033319
1130.0,4,6,2,2,2,20500,1,3,3,0,24,0,30,0,0,2400,8250,0,0.5195121951219512,0.0014634146341463415,0,0.31229268292682927
1614425.0,7,3,1,2,4,48175,1,1,3,1,35,525000,330000,0,0,0,0,0,0.0,6.850025947067981,0,2.7400103788271926
338750.0,5,3,3,2,2,57100,1,2,1,1,12,260000,5000,6750,85000,0,9000,41000,2.364273204903678,0.20577933450087565,0,1.500875656742557
2375950.0,5,4,3,2,4,199900,2,1,1,2,48,725000,300000,62500,0,0,2800,0,0.014007003501750876,1.8134067033516759,0,0.7337668834417209
942750.0,3,4,3,2,4,125975,3,2,1,2,35,675000,10000,8250,400000,0,0,0,3.1752331811867434,0.14487001389164517,0,1.963087914268704
319475.0,2,6,2,2,2,171800,4,2,1,2,48,350000,475,0,260000,0,0,21000,1.6356228172293363,0.0027648428405122236,0,0.9824796274738067
846500.0,6,4,3,2,3,85175,2,1,3,2,24,200000,25000,30000,0,0,0,0,0.0,0.6457293806868213,0,0.2582917522747285
273475.0,4,3,3,2,4,139150,2,2,2,2,24,390000,1250,475,330000,4000,11500,0,2.4829320876751706,0.012396694214876033,0,1.4947179302910527
459305.0,4,1,2,1,2,87400,4,2,1,2,35,1750000,7250,0,900000,165000,140000,185000,15.903890160183066,0.08295194508009153,1,9.575514874141875
1943300.0,7,4,3,2,4,54550,1,2,3,0,35,1500000,15500,44000,260000,0,2700,0,4.81576535288726,1.0907424381301558,0,3.325756186984418
2542500.0,6,4,3,2,2,84000,4,1,3,1,59,650000,125000,0,0,0,0,0,0.0,1.4880952380952381,0,0.5952380952380952
-3000.0,6,3,3,2,3,52400,1,3,1,1,10,0,0,0,0,0,19500,0,0.37213740458015265,0.0,0,0.2232824427480916
37500.0,1,6,2,2,4,18000,1,3,2,1,35,0,5000,10000,0,14000,0,0,0.7777777777777778,0.8333333333333334,0,0.8
2803750.0,2,4,1,2,4,228175,9,2,1,2,24,675000,5250,100000,280000,0,0,87500,1.6106058945984443,0.46126876301084696,0,1.1508710419634052
551350.0,4,4,3,2,3,118900,3,2,1,3,46,480000,15500,3100,220000,0,0,0,1.8502943650126156,0.1564339781328848,0,1.1727502102607232
2050.0,2,2,1,2,3,93575,2,3,1,2,59,0,50,0,0,31000,31000,0,0.6625701309110339,0.0005343307507347048,0,0.3977558108469142
1122500.0,5,4,3,2,4,70475,2,1,3,1,10,400000,210000,0,0,0,0,0,0.0,2.97978006385243,0,1.191912025540972
-24000.0,4,4,2,2,4,24000,1,3,1,1,46,0,4000,2000,0,49000,0,0,2.0416666666666665,0.25,0,1.325
1299000.0,6,4,3,2,9,98500,4,1,3,1,46,400000,30000,155000,0,0,0,0,0.0,1.8781725888324874,0,0.751269035532995
1565000.0,6,4,3,2,3,98550,4,1,3,0,59,900000,2900,0,0,0,2900,95000,0.9934043632673769,0.029426686960933535,0,0.6078132927447996
169500.0,2,4,3,2,3,71475,2,3,1,2,59,0,100000,50000,0,0,0,0,0.0,2.0986358866736623,0,0.8394543546694649
618500.0,3,4,2,2,4,144400,4,2,1,3,59,975000,2000,0,600000,0,0,0,4.1551246537396125,0.013850415512465374,0,2.4986149584487536
150500.0,5,2,2,2,1,103675,4,2,1,2,24,200000,1000,0,105000,0,10000,0,1.1092355919942127,0.009645526886906198,0,0.66939956595129
1875835.0,3,4,2,2,4,208825,3,1,1,2,47,460000,6750,8000,0,0,0,39000,0.18675924817430864,0.07063330539925775,0,0.14030887106428827
24000.0,2,3,3,2,4,72425,2,3,1,2,13,0,5500,0,0,0,30000,0,0.41422160856057993,0.07594062823610631,0,0.2789092164307905
1150.0,7,3,2,2,1,22725,1,3,3,0,12,0,550,0,0,0,450,0,0.019801980198019802,0.0242024202420242,0,0.02156215621562156
331405.0,5,4,2,2,3,26100,2,2,2,2,48,280000,1500,0,19500,0,0,2600,0.8467432950191571,0.05747126436781609,0,0.5310344827586206
71750.0,6,6,3,2,2,61825,2,1,2,1,12,60000,6750,0,0,0,0,0,0.0,0.10917913465426607,0,0.04367165386170643
383500.0,7,1,3,2,3,73200,1,1,2,1,35,175000,0,120000,0,0,0,0,0.0,1.639344262295082,1,0.6557377049180328
1525.0,6,6,2,2,2,24000,1,3,3,0,46,0,575,0,0,0,0,0,0.0,0.023958333333333335,0,0.009583333333333334
2561000.0,6,4,2,2,2,105575,2,1,3,1,59,1300000,17500,72500,0,0,0,0,0.0,0.8524745441629173,0,0.34098981766516695
153105.0,4,6,2,2,3,12975,1,3,2,0,59,0,6000,0,0,0,0,0,0.0,0.4624277456647399,0,0.18497109826589597
-66225.0,5,2,3,2,2,58300,2,3,1,2,24,0,4100,1200,0,0,4000,0,0.0686106346483705,0.09090909090909091,0,0.07753001715265867
928400.0,6,3,3,2,3,63825,2,1,3,1,35,310000,67500,105000,0,0,1500,0,0.023501762632197415,2.7027027027027026,0,1.0951821386603995
100500.0,7,3,2,2,3,28000,1,2,3,0,24,180000,4500,0,105000,0,8000,0,4.035714285714286,0.16071428571428573,0,2.4857142857142858
1141500.0,5,4,3,2,4,68450,1,1,9,0,47,625000,21000,31000,0,0,0,0,0.0,0.7596785975164354,0,0.3038714390065742
1863900.0,6,2,2,2,4,136025,2,1,3,2,46,450000,0,0,0,39000,3100,75000,0.8608711633890829,0.0,0,0.5165226980334497
1985500.0,5,4,3,2,4,187450,9,1,2,9,24,675000,29000,75000,0,0,0,0,0.0,0.5548146172312617,0,0.2219258468925047
1677100.0,5,4,3,2,4,176550,2,2,1,2,47,420000,2300,3800,125000,0,0,70000,1.1045029736618521,0.034551118663268196,0,0.6765222316624185
1835000.0,4,4,2,2,2,67775,2,1,1,2,35,925000,850000,0,0,0,0,0,0.0,12.541497602360753,0,5.0165990409443015
703850.0,3,4,3,2,4,58000,3,2,2,1,47,370000,8000,60000,160000,0,1900,0,2.7913793103448277,1.1724137931034482,0,2.143793103448276
1826750.0,6,4,2,2,4,15600,2,2,3,0,24,190000,40000,0,65000,0,0,0,4.166666666666667,2.5641025641025643,0,3.5256410256410255
2755000.0,5,4,3,2,3,105075,2,1,3,1,24,300000,100000,15000,0,0,0,0,0.0,1.0944563407090173,0,0.43778253628360697
1135955.0,5,4,3,2,1,34100,1,3,1,1,24,0,2000,0,0,0,0,0,0.0,0.05865102639296188,0,0.023460410557184754
1116505.0,3,4,2,2,4,27500,2,2,1,2,35,1800000,100000,0,825000,0,0,0,30.0,3.6363636363636362,0,19.454545454545453
40750.0,6,4,3,2,2,42000,2,3,3,0,24,0,0,25000,0,0,0,0,0.0,0.5952380952380952,0,0.2380952380952381
972250.0,7,3,3,2,4,31325,1,1,3,0,12,600000,10500,0,0,0,0,0,0.0,0.33519553072625696,0,0.1340782122905028
2282900.0,5,4,2,2,4,177350,2,1,1,2,47,475000,2900,0,0,0,0,0,0.0,0.01635184663095574,0,0.006540738652382296
2171750.0,6,4,3,2,4,97725,2,1,3,0,47,550000,6750,210000,0,0,0,0,0.0,2.217958557175748,0,0.8871834228702993
134525.0,6,6,3,2,3,25325,1,2,3,1,35,200000,525,0,95000,0,0,0,3.751233958538993,0.02073050345508391,0,2.2590325765054295
264550.0,2,4,1,2,4,129000,2,2,1,2,35,575000,1050,1000,400000,0,0,0,3.10077519379845,0.015891472868217054,0,1.8668217054263565
970000.0,5,4,2,2,2,97925,2,1,1,2,35,600000,12500,0,0,0,0,45000,0.4595353586928772,0.12764871074802145,0,0.3267806995149349
1114500.0,5,4,3,2,4,71475,1,1,1,1,48,220000,42000,70000,0,0,0,0,0.0,1.5669814620496678,0,0.6267925848198672
772500.0,4,3,2,2,4,134275,9,2,9,2,13,625000,25000,0,145000,0,7500,25000,1.3219139824986037,0.1861850679575498,0,0.8676224166821821
982000.0,5,3,3,2,3,167550,2,2,1,2,59,675000,10500,9500,250000,0,6000,115000,2.214264398686959,0.11936735302894658,0,1.3763055804237538
3460505.0,5,4,3,2,4,170575,2,1,1,2,59,1350000,60000,40000,0,17500,0,0,0.10259416678880258,0.5862523816503005,0,0.2960574527334017
2998000.0,4,4,1,2,4,246150,2,2,1,1,59,1850000,25000,40000,180000,0,12000,0,0.7800121876904327,0.26406662604103187,0,0.5736339630306724
619605.0,3,4,3,2,4,133150,3,2,1,2,48,675000,30000,57500,270000,0,0,0,2.0277882087870824,0.6571535861809988,0,1.479534359744649
97100.0,4,4,1,2,3,60100,1,3,1,1,24,0,2100,9000,0,0,0,0,0.0,0.18469217970049917,0,0.07387687188019967
933975.0,2,4,3,2,3,100100,4,2,1,2,24,250000,33000,25000,170000,0,725,0,1.7055444555444554,0.5794205794205795,0,1.255094905094905
1609705.0,5,4,2,2,3,40875,1,1,3,1,24,600000,200,72500,0,0,2000,115000,2.8623853211009176,1.7785932721712538,0,2.428868501529052
1125750.0,7,4,3,2,4,75100,1,1,3,0,35,500000,19000,55000,0,0,0,0,0.0,0.9853528628495339,0,0.3941411451398136
1330750.0,5,3,2,2,3,121475,4,2,1,2,35,600000,25000,0,190000,0,10000,0,1.6464293064416546,0.20580366330520683,0,1.0701790491870755
44400.0,3,4,3,2,3,29950,3,3,2,1,35,0,400,0,0,800,200,0,0.0333889816360601,0.01335559265442404,0,0.025375626043405677
3013100.0,7,4,3,2,4,126300,4,1,3,1,35,1200000,20000,220000,0,0,0,0,0.0,1.9002375296912113,0,0.7600950118764845
597950.0,3,3,1,2,3,141125,2,2,1,2,24,470000,15000,3300,450000,8750,2100,0,3.2655447298494242,0.12967227635075287,0,2.0111957484499556
3216000.0,5,4,3,2,4,158025,2,1,1,1,24,440000,10500,72500,0,0,0,0,0.0,0.525233349153615,0,0.210093339661446
2527500.0,6,4,3,2,4,46775,2,1,3,0,35,1250000,20000,250000,0,0,0,0,0.0,5.772314270443613,0,2.3089257081774455
860750.0,3,4,3,2,4,62275,3,2,2,2,48,775000,7250,0,460000,0,0,0,7.386591730228824,0.11641910879164993,0,4.4785226816539545
404005.0,3,4,2,2,3,102475,3,2,1,2,35,240000,37000,11000,100000,0,0,0,0.9758477677482312,0.468406928519151,0,0.7728714320565991
2528000.0,7,4,3,2,2,90050,2,1,3,1,35,925000,5000,29000,0,0,0,0,0.0,0.3775680177679067,0,0.1510272071071627
3527500.0,6,3,3,2,3,148425,2,2,1,2,35,850000,47500,60000,165000,0,25000,0,1.280107798551457,0.7242715176014822,0,1.057773286171467
1618100.0,6,4,3,2,4,83525,1,1,1,1,24,625000,190000,4100,0,0,0,0,0.0,2.3238551331936548,0,0.929542053277462
250000.0,7,6,3,2,1,23000,1,1,6,0,47,175000,70000,0,0,0,0,0,0.0,3.0434782608695654,0,1.2173913043478262
2873000.0,3,4,3,2,4,162425,3,1,2,2,35,1000000,50000,20000,0,0,0,0,0.0,0.43096813914114207,0,0.17238725565645685
10750.0,3,1,2,2,3,51600,3,3,2,2,12,0,150,100,0,0,10000,0,0.1937984496124031,0.0048449612403100775,1,0.1182170542635659
173000.0,6,4,3,2,3,51450,2,3,3,0,24,0,8000,0,0,0,0,0,0.0,0.1554907677356657,0,0.06219630709426628
1982500.0,6,4,3,2,4,111425,2,1,3,1,10,240000,55000,80000,0,0,0,0,0.0,1.211577294144043,0,0.48463091765761723
2271000.0,4,6,2,2,4,91900,9,2,1,9,11,725000,165000,10500,160000,33000,0,0,2.1001088139281827,1.90968443960827,0,2.023939064200218
1355500.0,3,4,1,2,4,167200,3,2,1,1,48,625000,28000,40000,420000,0,13500,0,2.5927033492822966,0.40669856459330145,0,1.7183014354066986
552250.0,5,2,3,2,3,46925,1,2,3,0,24,310000,100,0,130000,0,0,0,2.770378263185935,0.002131060202450719,0,1.6630793819925411
1637500.0,7,4,3,2,2,97775,2,2,3,0,35,1050000,170000,170000,280000,0,0,0,2.863717719253388,3.4773715162362566,0,3.1091792380465355
327500.0,5,4,3,2,2,98225,9,1,1,1,11,240000,31000,0,0,0,0,0,0.0,0.31560193433443623,0,0.1262407737337745
3749250.0,5,4,3,2,4,151300,2,1,1,2,35,700000,25000,125000,0,0,0,0,0.0,0.991407799074686,0,0.39656311962987445
51905.0,2,3,2,2,4,49850,1,3,1,1,46,0,21000,16500,0,0,0,0,0.0,0.7522567703109327,0,0.30090270812437314
1395000.0,7,4,3,2,2,52775,1,1,3,1,35,1000000,105000,125000,0,0,0,80000,1.515869256276646,4.358124111795358,0,2.652771198484131
2367500.0,6,4,3,2,4,121275,2,1,3,0,12,190000,100000,87500,0,0,0,0,0.0,1.5460729746444033,0,0.6184291898577614
66000.0,4,6,2,2,2,16550,1,3,1,1,35,0,1000,34000,0,0,0,0,0.0,2.1148036253776437,0,0.8459214501510575
3773250.0,7,4,3,2,2,44100,1,1,3,0,35,2500000,7250,92500,0,0,0,0,0.0,2.261904761904762,0,0.9047619047619048
604100.0,6,4,3,2,2,37800,1,2,3,1,59,600000,2900,0,145000,0,0,0,3.835978835978836,0.07671957671957672,0,2.3322751322751323
1770900.0,5,4,2,2,3,85325,2,1,1,2,13,190000,3900,1250,0,0,0,6250,0.0732493407559332,0.06035745678288895,0,0.06809258716671551
1017975.0,4,3,2,2,3,87875,2,1,1,2,47,400000,195000,95000,0,0,775,0,0.008819345661450925,3.3001422475106685,0,1.325348506401138
2992500.0,6,4,3,2,4,696975,9,1,3,1,48,475000,460000,120000,0,0,0,0,0.0,0.8321675813336203,0,0.3328670325334482
9830.0,1,4,2,2,2,77400,4,3,1,2,35,0,80,0,0,0,0,0,0.0,0.0010335917312661498,0,0.00041343669250645994
483200.0,6,4,3,2,3,32800,1,2,3,1,24,290000,2900,0,150000,0,1900,0,4.6310975609756095,0.08841463414634146,0,2.814024390243902
3697750.0,2,3,3,2,4,235050,4,2,1,3,35,3000000,1000,49000,525000,0,9250,25000,2.3792810040416934,0.21272069772388855,0,1.5126568815145716
108250.0,6,2,2,2,1,24200,1,3,3,0,11,0,-1000,0,0,0,15500,0,0.640495867768595,-0.04132231404958678,0,0.3677685950413223
1685250.0,3,4,1,2,4,193625,3,2,1,2,24,500000,10000,210000,150000,0,0,0,0.7746933505487411,1.1362169141381537,0,0.9193027759845062
417000.0,6,1,3,2,4,75525,2,1,1,2,13,210000,29000,115000,0,0,0,0,0.0,1.906653426017875,1,0.76266137040715
1491000.0,3,4,2,2,4,172450,3,1,1,2,35,700000,24000,120000,0,0,0,0,0.0,0.8350246448245868,0,0.33400985792983473
1945500.0,3,4,1,2,4,267375,3,2,1,2,24,750000,11500,10000,360000,0,0,0,1.3464235624123422,0.08041140719962599,0,0.8400187003272557
2159250.0,4,4,2,2,4,54000,3,2,2,3,35,1000000,10000,0,75000,5750,0,0,1.4953703703703705,0.18518518518518517,0,0.9712962962962963
2158950.0,3,4,2,2,4,228125,3,2,1,2,47,475000,950,72500,80000,0,2000,0,0.3594520547945205,0.32197260273972605,0,0.3444602739726027
36125.0,6,5,2,2,2,20425,1,3,3,0,35,0,2900,0,0,0,0,0,0.0,0.1419828641370869,0,0.056793145654834766
88375.0,3,3,3,1,3,90675,2,3,1,2,24,0,2000,11000,0,0,3000,0,0.033085194375516956,0.14336917562724014,1,0.07719878687620624
2838750.0,6,4,2,2,2,127375,4,1,1,1,59,1400000,52500,0,0,0,0,0,0.0,0.41216879293424924,0,0.1648675171736997
109700.0,5,2,2,1,1,16500,1,3,3,0,24,0,0,0,0,0,6250,0,0.3787878787878788,0.0,1,0.22727272727272727
253750.0,5,4,3,2,1,45250,1,3,1,1,59,0,120000,4750,0,0,0,0,0.0,2.7569060773480665,0,1.1027624309392265
1128030.0,4,4,2,2,4,101350,1,2,1,1,35,700000,7750,30,370000,0,3000,0,3.680315737543167,0.07676369018253577,0,2.2388949185989144
1068000.0,6,4,3,2,4,46975,1,1,3,1,24,250000,140000,11000,0,0,0,0,0.0,3.214475784992017,0,1.2857903139968068
1171500.0,6,6,3,2,2,13000,1,3,3,0,35,0,39000,0,0,0,0,0,0.0,3.0,0,1.2000000000000002
936755.0,2,4,3,2,4,168325,4,2,1,3,24,575000,80000,50000,170000,0,0,0,1.0099509876726571,0.7723154611614437,0,0.9148967770681717
2858000.0,6,4,3,2,9,138075,2,1,9,0,24,1050000,24000,165000,0,0,0,0,0.0,1.3688212927756653,0,0.5475285171102662
2351500.0,5,4,3,2,4,150200,4,1,1,3,24,600000,92500,200000,0,0,0,0,0.0,1.947403462050599,0,0.7789613848202397
337700.0,4,4,1,2,3,77025,1,2,1,1,35,350000,1450,0,110000,0,0,9250,1.5481986368062317,0.018825056799740343,0,0.9364492048036351
1399000.0,3,4,3,2,4,144325,3,2,1,2,24,900000,87500,100000,260000,0,0,0,1.8014896934003117,1.2991512212021479,0,1.6005543045210464
4090010.0,7,4,3,2,4,129425,2,1,3,9,10,300000,80000,300000,0,0,0,0,0.0,2.9360633571566543,0,1.1744253428626619
506525.0,2,6,2,2,4,0,2,3,3,0,35,0,0,0,0,0,0,0,,,0,
305250.0,6,4,2,2,9,71750,2,2,1,2,12,190000,4750,0,72500,0,25000,15500,1.5749128919860627,0.06620209059233449,0,0.9714285714285713
3425000.0,6,4,3,2,3,96725,2,1,3,0,46,240000,320000,280000,0,0,0,0,0.0,6.203153269578703,0,2.481261307831481
413250.0,6,4,3,2,1,46250,2,1,3,1,13,155000,0,0,0,0,0,0,0.0,0.0,0,0.0
147875.0,3,4,3,2,4,60500,1,3,1,1,24,0,-80,6750,0,0,9000,0,0.1487603305785124,0.11024793388429752,0,0.13335537190082644
968950.0,4,4,2,2,3,180800,4,2,1,3,48,420000,25000,5000,165000,0,2300,0,0.9253318584070797,0.16592920353982302,0,0.621570796460177
288100.0,2,4,3,2,4,139225,2,2,1,2,24,460000,26000,18000,370000,0,0,0,2.65756868378524,0.316035194828515,0,1.7209552882025498
1275085.0,6,4,3,2,4,56700,1,1,3,1,35,725000,8750,72500,0,0,0,0,0.0,1.4329805996472662,0,0.5731922398589065
451600.0,4,3,2,2,4,93150,3,2,1,2,24,330000,2100,0,150000,0,9750,0,1.714975845410628,0.02254428341384863,0,1.038003220611916
236950.0,4,3,2,2,3,85600,4,2,1,2,12,310000,1450,0,140000,0,2900,0,1.669392523364486,0.016939252336448597,0,1.008411214953271
1066250.0,3,3,3,2,3,180200,3,2,1,2,35,925000,7000,0,430000,0,5250,28000,2.5707547169811322,0.038845726970033294,0,1.5579911209766926
2488250.0,2,4,2,2,4,65750,4,2,1,1,59,1250000,30000,5750,390000,0,0,0,5.931558935361217,0.5437262357414449,0,3.776425855513308
11050.0,6,4,2,2,1,28500,1,3,3,0,13,0,0,0,0,0,0,0,0.0,0.0,0,0.0
988005.0,6,4,2,2,4,86800,2,2,2,1,46,450000,14500,90000,290000,0,0,0,3.3410138248847927,1.2039170506912442,0,2.486175115207373
1259250.0,3,4,3,2,4,247100,4,1,1,3,24,950000,19000,29000,0,0,0,0,0.0,0.1942533387292594,0,0.07770133549170377
2375.0,6,6,3,2,2,32250,1,3,3,0,13,0,375,0,0,0,0,0,0.0,0.011627906976744186,0,0.004651162790697674
1244250.0,4,3,2,2,3,106975,9,2,1,3,46,210000,5750,0,82500,0,15000,0,0.9114279037158215,0.05375087637298434,0,0.5683570927786866
1265200.0,3,4,3,2,4,199350,3,2,1,2,24,500000,12000,135000,330000,0,0,6250,1.6867318786054677,0.7373965387509406,0,1.3069977426636568
3765500.0,7,4,3,2,3,47425,1,1,6,0,35,1200000,160000,50000,0,0,0,0,0.0,4.428044280442805,0,1.771217712177122
159350.0,2,3,3,2,3,89625,2,2,1,2,48,410000,23000,36000,360000,0,5750,0,4.080892608089261,0.6582984658298466,0,2.711854951185495
1508750.0,2,3,2,1,4,166150,4,2,1,3,59,1400000,180000,0,72500,0,0,280000,2.1215768883538972,1.0833584110743304,1,1.7062894974420706
3650000.0,6,4,2,2,3,160475,2,1,3,0,48,400000,270000,160000,0,0,0,0,0.0,2.679545100482941,0,1.0718180401931765
1255900.0,4,4,3,2,3,139200,2,2,1,2,24,450000,2900,0,380000,0,15000,4000,2.8663793103448274,0.020833333333333332,0,1.7281609195402297
771850.0,6,4,3,2,4,96425,1,2,1,1,24,380000,150,200,150000,0,0,42000,1.9911848586984704,0.003629764065335753,0,1.1961628208452166
1955500.0,4,4,2,2,4,184750,3,2,2,2,59,1800000,0,0,250000,0,1000,95000,1.8728010825439783,0.0,0,1.123680649526387
244900.0,3,6,3,2,3,65000,9,2,3,0,10,300000,5500,0,120000,0,0,0,1.8461538461538463,0.08461538461538462,0,1.1415384615384616
1487500.0,4,4,3,2,4,151350,4,1,1,9,10,400000,20000,52500,0,0,0,0,0.0,0.47902213412619754,0,0.19160885365047903
1670005.0,3,3,3,2,2,301825,3,2,1,3,59,1800000,14500,0,825000,0,100000,310000,4.091775035202518,0.04804108340926033,0,2.474281454485215
2985000.0,4,4,1,2,4,338800,9,1,1,2,47,650000,62500,210000,0,0,0,270000,0.7969303423848878,0.8043093270365997,0,0.7998819362455726
425000.0,2,3,1,2,4,137975,2,3,1,2,59,0,21000,0,0,0,0,0,0.0,0.15220148577640877,0,0.06088059431056351
22600.0,6,6,2,2,1,23000,1,3,3,0,12,0,100,0,0,0,0,0,0.0,0.004347826086956522,0,0.0017391304347826088
469300.0,6,4,2,2,2,52000,2,1,3,0,13,170000,29000,0,0,0,0,0,0.0,0.5576923076923077,0,0.2230769230769231
113500.0,5,4,3,2,3,48150,1,2,1,1,13,77500,1000,20000,40000,0,0,0,0.8307372793354102,0.43613707165109034,0,0.6728971962616823
3782000.0,5,4,3,2,4,192075,3,1,1,2,59,1150000,410000,5000,0,0,0,0,0.0,2.1606143433554603,0,0.8642457373421841
100005.0,2,4,2,2,4,21050,3,3,6,0,35,0,50000,0,0,0,0,0,0.0,2.375296912114014,0,0.9501187648456058
69500.0,2,4,3,2,3,93350,2,3,1,2,59,0,17000,7750,0,0,0,0,0.0,0.26513122656668453,0,0.10605249062667382
1730800.0,6,4,2,2,3,89025,1,3,2,1,35,0,3800,29000,0,0,0,0,0.0,0.3684358326312833,0,0.14737433305251332
1214550.0,3,4,1,2,4,223400,3,2,1,1,47,550000,145000,1050,290000,0,0,0,1.298119964189794,0.6537600716204118,0,1.0403760071620411
69500.0,2,4,3,2,4,30500,1,3,2,1,35,0,5000,9500,0,120000,0,0,3.9344262295081966,0.47540983606557374,0,2.5508196721311474
1096500.0,5,4,1,2,3,20050,1,1,2,1,24,280000,260000,100000,0,0,0,0,0.0,17.955112219451372,0,7.182044887780549
1092755.0,3,3,2,2,4,134350,3,2,2,2,59,1250000,21000,95000,625000,0,6750,0,4.702270189802754,0.8634164495720134,0,3.166728693710458
528450.0,6,3,2,2,2,43100,2,1,3,0,48,250000,50000,47500,0,0,1050,0,0.024361948955916472,2.262180974477958,0,0.9194895591647332
774155.0,4,2,2,2,3,70125,2,1,1,1,35,825000,2600,1050,0,0,67500,25000,1.3190730837789661,0.05204991087344028,0,0.8122638146167558
114400.0,2,3,2,2,4,62300,2,3,9,9,12,0,15000,2900,0,0,0,0,0.0,0.28731942215088285,0,0.11492776886035315
